2010 Elderly by employment, education, poverty, and gender, age 65+, Hawaii, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
50,0,0,366,0,0,32,582,12,126,39,444,0,13,20,412, 
55,78,0,500,175,145,69,869,112,18,7,662,22,103,19,576, 
645,292,7,2353,1181,581,132,6013,1124,707,230,3787,594,823,92,3396, 
323,175,18,539,1178,328,50,2498,1412,995,14,2676,3479,1201,49,5100, 
0,0,12,868,21,55,0,343,0,16,0,109,0,15,0,218, 
22,0,0,470,3,48,0,707,14,15,0,225,35,22,0,249, 
89,74,0,2743,75,295,31,5382,38,182,15,2173,101,121,0,2116, 
110,43,0,769,191,66,0,2303,262,96,0,1615,533,366,0,3302, 
0,23,16,306,0,0,0,207,0,0,0,111,0,0,0,0, 
0,0,0,239,0,0,0,333,0,0,0,60,0,0,0,89, 
7,94,0,1862,37,18,0,1894,0,17,0,736,0,47,0,883, 
22,0,0,718,25,15,0,986,16,75,0,570,3,40,0,806, 
46,80,17,1311,27,59,0,1161,24,32,0,715,10,67,0,449, 
15,26,12,876,26,107,0,1407,67,0,29,647,71,78,0,378, 
646,703,67,3305,1076,1211,15,6788,885,1360,114,4914,725,717,27,3383, 
379,67,37,1053,1050,534,60,3323,1127,721,10,2964,1541,837,0,5123, 
0,15,13,1235,0,13,0,1176,0,29,0,674,13,26,0,401, 
0,16,33,1036,0,17,0,1116,0,0,0,503,0,12,0,244, 
114,164,0,4172,101,345,15,8232,48,180,23,3875,103,125,0,2067, 
12,15,0,1043,130,119,0,3932,55,121,0,1803,184,224,26,2261, 
0,7,18,512,0,0,0,537,22,15,0,139,0,0,0,159, 
0,21,0,799,0,0,0,731,0,0,0,137,0,0,0,135, 
66,23,19,3583,67,66,0,3559,15,26,0,920,0,48,0,856, 
11,22,0,1541,13,44,0,1664,21,15,0,741,0,41,0,831
***** 
