2010 Elderly by disability, gender, race/ethnicity, and poverty, New Jersey, wgtd 2008-12 ACS,SSDAN/U-Mich
6
RaceEth,Gender,PovLevel,AgeEldr,IndLvLmt,Selfcare
7,2,4,3,2,2
NhWhite,Black,Asian,Hispanic,AmIndian,NHOther,NHMulti
Male,Female
Poverty,NearPoor,Middle,Comf
65-74,75-84,85+
Yes,No
Yes,No
397,473,81,5484,674,445,152,4463,628,602,30,1380, 
379,421,188,6407,533,771,191,6217,433,751,26,2443, 
3003,3318,826,78582,4501,5244,841,60353,4062,4312,350,16197, 
1283,1527,424,101522,1644,2636,405,38232,1999,2120,258,7917, 
1111,1020,309,10725,1499,2121,222,9937,1985,1861,197,4493, 
898,758,136,11700,1887,2694,162,14794,2789,3628,154,7728, 
3554,5388,712,104750,7368,11487,952,82135,11196,12381,834,24556, 
1641,2581,449,93364,3070,4161,255,36779,5003,4983,311,8241, 
281,159,143,2701,114,76,30,1090,116,121,0,149, 
168,254,6,1857,164,202,0,1364,55,138,0,236, 
461,656,211,11739,585,516,38,5605,316,86,33,1119, 
215,100,128,8180,154,229,45,2229,31,65,0,396, 
506,751,113,4615,381,612,139,2226,295,156,87,523, 
201,755,71,4107,747,523,46,2375,244,356,0,1022, 
1036,1258,246,17534,1010,1458,157,7970,1345,730,9,1508, 
265,418,103,8091,367,562,36,1810,460,367,0,590, 
12,46,0,953,91,83,10,714,0,156,0,150, 
29,55,70,796,0,36,0,351,0,80,0,54, 
375,431,95,7058,42,257,0,2311,199,118,0,342, 
126,223,0,9271,95,389,0,1657,59,196,0,246, 
126,273,12,1620,190,98,36,634,85,113,32,66, 
43,46,10,1252,26,28,0,275,35,17,0,70, 
242,921,65,6780,289,726,21,2468,234,291,0,438, 
251,650,33,8059,351,867,0,2135,283,282,0,220, 
339,129,105,2916,202,140,37,1275,145,137,19,214, 
271,149,65,2942,196,177,52,998,199,61,0,282, 
522,345,121,11827,391,387,87,4674,163,240,0,680, 
34,228,132,4702,28,50,24,1000,18,134,0,141, 
623,833,36,4443,404,452,95,2838,525,264,67,339, 
274,468,111,3640,388,590,91,1678,159,178,21,407, 
712,1124,148,14459,1178,1130,145,5064,618,591,58,1049, 
100,166,48,4638,328,220,10,1345,411,177,30,412, 
0,0,0,12,0,0,0,4,0,0,0,0, 
0,14,0,17,0,0,0,2,0,0,0,20, 
0,16,0,279,24,17,0,78,0,31,0,9, 
0,51,0,69,0,0,0,28,0,0,0,13, 
0,0,0,88,21,50,0,50,3,14,0,81, 
0,0,0,29,0,0,26,10,27,0,0,19, 
102,55,0,198,19,4,0,66,2,0,0,0, 
8,0,0,74,0,0,0,0,45,0,0,0, 
0,0,0,24,0,0,0,0,0,0,0,19, 
0,0,0,47,0,0,0,0,0,0,0,0, 
0,0,0,225,0,19,0,42,0,0,0,0, 
10,0,0,215,0,0,0,9,0,0,0,0, 
0,9,0,34,0,0,0,27,0,0,0,0, 
0,0,0,72,0,10,0,0,0,0,0,0, 
0,76,0,441,0,0,0,126,0,10,0,0, 
0,0,0,126,0,23,0,20,0,0,0,0, 
0,0,0,35,0,0,0,46,0,0,0,24, 
0,11,0,98,11,0,0,50,17,0,0,0, 
18,5,0,684,0,28,0,224,29,37,0,59, 
0,12,0,659,2,37,0,134,0,10,0,0, 
12,6,10,306,0,11,0,36,0,13,0,40, 
23,0,0,51,0,0,0,104,11,0,0,13, 
17,154,0,603,5,264,0,299,40,60,0,13, 
0,10,0,680,27,0,0,199,65,54,0,21 
*****
