2010 Elderly by employment, education, poverty, and gender, age 65+, North Dakota, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
42,13,0,605,44,28,9,263,9,0,0,229,27,0,0,184, 
17,58,0,459,48,49,0,499,14,32,12,282,22,45,0,72, 
350,209,93,1317,1088,672,33,2834,448,443,31,2094,437,220,20,1449, 
316,45,0,241,654,213,65,822,792,226,86,1062,1294,327,7,1314, 
49,0,43,651,0,5,0,433,0,0,0,58,0,0,0,37, 
18,14,0,829,0,34,0,451,0,17,0,139,0,0,0,84, 
139,217,18,2077,73,181,0,2690,54,176,39,1344,89,113,0,1045, 
100,63,0,655,133,90,0,553,67,27,0,425,98,88,0,337, 
0,0,0,390,0,0,0,106,0,0,0,32,0,0,0,54, 
0,6,0,362,0,0,0,192,0,0,0,48,0,0,0,34, 
0,7,0,1155,4,12,0,721,5,19,0,427,13,0,0,128, 
33,0,0,258,0,0,0,224,9,0,0,108,9,17,0,149, 
0,47,0,775,39,73,0,870,37,25,33,384,0,0,0,209, 
40,99,0,347,0,90,8,933,0,99,0,343,0,0,0,200, 
160,328,12,1344,622,1168,21,3705,523,915,11,3323,126,269,0,1283, 
42,49,0,83,366,352,0,1119,407,310,0,1283,430,279,0,1094, 
0,41,0,1105,0,38,0,1139,0,0,0,700,0,0,0,103, 
0,33,0,1032,16,19,0,1085,29,37,0,509,0,39,0,114, 
18,156,0,1896,27,192,0,3154,134,120,0,2821,0,64,0,1228, 
5,0,0,357,22,85,0,718,11,18,0,805,0,67,0,496, 
0,0,0,756,0,0,0,525,0,0,0,211,0,0,0,18, 
0,23,0,807,0,6,0,680,0,0,0,210,0,0,0,0, 
8,0,0,1023,0,6,0,1602,71,0,0,689,0,0,0,386, 
0,0,0,243,0,0,0,277,0,0,0,233,0,0,0,82
*****
