2010 Elderly by employment, education, poverty, and gender, age 65+, California, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
711,1295,1001,26690,437,548,311,15315,457,690,521,14945,519,482,657,12133, 
2317,1414,734,30703,720,915,327,17025,425,1033,732,16441,722,1074,707,11714, 
15542,8346,2343,77729,12407,8498,2409,82525,17437,14246,4670,113275,15261,14076,4457,83118, 
5504,1781,508,12803,13353,4661,884,27918,33772,11515,2725,63068,77510,32852,4622,119880, 
73,187,203,19464,100,95,117,7959,55,122,92,7304,59,137,90,8160, 
286,298,190,26391,131,201,130,14122,66,214,145,11106,89,212,72,10667, 
2130,2613,341,69388,1714,2974,581,64328,2529,3629,580,72135,2429,3897,803,65919, 
1561,621,57,12882,1813,1190,87,18640,3895,2920,296,33454,9435,8988,492,72733, 
0,72,0,7082,0,2,11,3359,16,12,0,2502,0,22,0,3179, 
19,70,14,9298,0,63,0,5291,0,21,14,4296,4,22,0,3624, 
258,241,13,28550,245,190,24,28264,229,493,58,23560,157,450,100,24289, 
108,132,0,5422,427,233,0,8608,392,306,20,11025,962,1217,18,23283, 
310,1647,635,47747,223,1146,316,26509,313,1394,1010,24595,175,673,346,13635, 
1144,1980,434,47743,757,1763,532,28101,802,1552,798,25365,356,1146,385,12794, 
7222,9730,1657,124375,11551,13367,2362,131296,18193,20967,4603,142354,9695,13130,2952,79455, 
2519,1995,360,23693,9766,6444,696,52083,24594,14056,1631,80374,33500,23770,2177,108841, 
105,361,114,40937,37,236,9,23261,10,299,146,15938,129,178,9,10251, 
69,416,132,40763,90,378,167,29994,150,437,134,20646,45,162,34,8920, 
1395,1705,306,104969,1737,3675,339,120693,1748,4823,679,100299,987,3240,394,57747, 
649,483,16,22153,1260,1220,61,40071,2444,2179,145,43301,2248,3406,125,49676, 
0,16,6,17616,0,38,0,12564,0,37,0,7108,0,29,0,5089, 
10,102,0,18540,21,51,0,16507,0,56,24,9697,23,27,0,4799, 
174,304,9,49330,179,505,50,62986,120,470,105,44909,161,267,27,23664, 
58,23,0,12992,95,203,22,21276,188,249,16,18084,302,547,0,18368
***** 
