2010 Elderly by employment, education, poverty, and gender, age 65+, Iowa, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
79,42,3,1276,67,111,0,1701,31,141,19,806,54,0,6,254, 
28,64,24,1998,132,150,77,3207,35,72,26,859,20,69,47,593, 
1120,896,117,5890,4238,3696,320,21310,1817,2241,72,10228,926,1415,74,6376, 
534,185,15,670,3616,1213,46,5006,2592,1246,50,4216,3941,2336,127,6243, 
0,34,21,1317,8,12,0,1567,49,29,0,453,0,0,0,273, 
24,27,0,2021,39,75,3,2744,27,42,0,833,0,37,0,227, 
334,619,56,6602,774,1582,68,16099,405,509,19,5965,117,592,4,5555, 
180,154,0,1034,713,246,0,2885,403,167,29,1415,172,452,63,4010, 
0,0,0,706,0,0,4,485,0,0,0,279,0,0,0,57, 
0,0,0,1237,0,15,0,947,0,0,0,232,0,0,0,262, 
40,15,33,3378,45,131,0,5597,0,48,0,1999,30,94,0,1724, 
0,0,0,478,97,0,0,1152,13,7,0,513,111,16,0,1079, 
0,51,22,1987,34,213,20,3608,15,26,38,992,3,45,0,279, 
0,91,0,1898,121,396,47,5062,129,180,67,1658,74,79,0,391, 
396,1053,20,6199,2938,5742,289,28228,2306,3929,140,13299,1169,1045,0,6509, 
128,135,0,869,1881,1329,176,6065,1846,1193,51,5104,1139,1257,55,6192, 
0,0,9,2053,4,86,10,4189,0,99,21,1448,0,53,0,489, 
16,92,0,3345,12,303,0,7779,6,121,0,2955,0,0,0,527, 
103,164,0,7429,319,1401,69,24548,139,789,34,9855,53,361,15,5161, 
0,51,0,633,100,315,0,3772,182,102,0,2905,104,217,0,2813, 
0,0,0,1889,0,0,0,2629,0,0,0,836,0,8,0,161, 
0,45,0,2608,0,6,0,4159,0,14,0,1724,0,0,0,393, 
0,68,0,3589,106,168,0,9578,12,52,0,3995,0,25,0,2692, 
0,0,0,711,5,56,0,1524,41,17,0,938,15,0,0,780
***** 
