2010 Elderly by employment, education, poverty, and gender, age 65+, District of Columbia, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
0,17,23,579,0,0,0,533,0,0,0,365,0,13,25,145, 
0,0,80,604,87,14,0,452,0,0,12,53,0,17,0,111, 
149,166,8,914,198,131,40,960,116,161,11,658,327,189,29,1035, 
216,26,0,141,349,13,15,327,236,220,20,500,2731,736,111,2014, 
0,0,0,393,0,0,0,160,0,0,0,172,0,0,0,121, 
0,0,0,370,0,0,0,128,0,0,0,36,0,0,0,106, 
126,59,0,917,23,8,0,859,0,57,0,439,69,32,0,660, 
33,0,0,313,53,0,0,280,72,0,0,338,320,281,16,1860, 
0,0,0,67,0,0,0,20,0,0,0,10,0,0,0,98, 
0,0,0,77,0,0,0,41,0,0,0,41,0,8,0,29, 
0,0,0,297,0,0,0,147,0,0,0,123,0,16,0,270, 
0,7,0,80,14,0,0,28,0,0,0,121,41,42,0,714, 
0,12,14,1229,0,16,0,837,0,0,52,429,0,0,19,229, 
23,55,0,504,29,0,38,553,25,14,31,397,0,11,0,142, 
265,174,79,940,356,226,0,1835,289,171,22,1362,281,194,103,1433, 
84,55,0,252,261,129,0,578,305,170,14,933,1844,648,31,2880, 
0,13,21,1078,15,0,0,598,0,0,0,261,0,0,0,229, 
0,22,0,560,0,0,13,381,0,11,0,276,0,0,0,73, 
25,43,0,1065,13,75,0,1498,13,50,0,1427,11,75,0,1209, 
81,0,0,393,92,11,0,498,131,85,0,634,175,145,21,1535, 
0,0,0,581,0,0,0,361,0,0,0,88,0,0,0,59, 
0,0,0,294,0,0,0,120,0,0,0,72,0,0,0,61, 
36,21,0,566,0,56,0,1012,33,43,0,474,0,11,0,489, 
6,0,0,232,10,0,0,489,20,0,0,433,11,0,0,826
***** 
