2010 Elderly by employment, education, poverty, and gender, age 65+, Nevada, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
56,78,15,1923,32,37,107,1873,19,0,131,1593,20,41,113,1097, 
54,91,7,976,40,100,106,2315,16,108,77,2207,80,73,120,826, 
1102,744,383,5502,1737,1296,459,12073,1875,1526,551,12145,1426,1019,558,8296, 
545,221,0,640,2099,759,187,3359,2914,1045,328,6006,4263,1755,229,8058, 
0,0,0,671,0,20,0,1108,0,16,0,677,0,0,0,570, 
0,3,50,1504,56,10,0,1575,0,49,19,966,0,0,57,525, 
225,203,107,4613,253,409,75,7546,410,450,334,6243,158,323,83,4858, 
76,58,0,625,251,125,26,1474,326,266,11,2324,433,364,29,3771, 
0,0,0,261,0,0,0,353,0,0,27,190,0,0,0,188, 
0,0,0,387,0,0,0,634,0,0,0,205,0,0,0,70, 
0,0,9,1651,0,29,0,2243,8,34,9,1554,13,21,0,1160, 
15,13,0,322,16,0,0,687,36,18,16,442,39,16,0,1006, 
14,63,55,2133,33,89,89,2405,35,90,143,2370,14,51,110,816, 
0,39,18,1924,96,173,64,2697,102,148,78,2131,34,89,40,787, 
1003,681,282,8076,2229,1982,451,16474,2229,2248,647,13512,808,636,254,5649, 
421,100,30,1189,1241,488,76,5242,1911,882,157,6391,1893,1201,39,6112, 
0,0,9,1542,42,38,17,1784,10,12,24,1377,0,15,0,355, 
24,29,0,1996,60,2,0,2764,23,9,0,1673,0,34,0,449, 
259,224,24,6202,141,391,81,10866,161,322,76,7545,57,122,0,2973, 
44,37,23,1227,135,128,12,3050,129,114,11,2118,50,230,17,2062, 
0,0,0,633,0,0,0,452,0,0,0,451,0,0,0,170, 
0,0,0,941,0,0,45,1271,17,0,0,627,27,0,0,166, 
0,25,0,2551,24,26,86,4379,0,15,0,1882,29,15,0,748, 
0,0,0,679,37,0,0,1359,0,32,0,616,0,26,0,519
***** 
