2010 Elderly by employment, education, poverty, and gender, age 65+, North Carolina, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
62,360,95,11021,70,311,112,5375,30,160,229,2746,65,133,44,1159, 
228,582,156,12025,205,321,164,7670,127,177,85,3900,110,140,83,1692, 
4713,4564,730,30523,5994,6843,1370,46517,4676,5667,881,32964,3026,3647,728,22818, 
1962,468,73,3116,5781,2051,256,9050,7148,2954,362,12826,14749,6766,543,28463, 
0,67,51,6266,26,91,15,2543,0,0,8,1251,0,99,0,639, 
40,165,60,10239,54,70,19,5117,29,26,10,1926,0,26,6,1379, 
865,1427,70,23258,994,1798,213,25265,872,1234,92,17899,583,1491,99,15320, 
436,289,0,1741,590,582,40,3885,677,568,30,5417,1541,1476,61,15623, 
0,0,0,2737,0,31,0,571,0,42,0,340,13,3,0,256, 
0,83,0,3438,8,32,0,1399,0,16,0,665,0,0,0,383, 
21,127,17,7017,46,28,0,6345,76,96,30,3740,84,114,12,4544, 
15,12,0,837,40,5,0,1228,64,64,0,1115,95,119,0,4415, 
44,572,158,15578,89,330,119,12412,29,276,183,6379,68,139,43,2000, 
124,728,236,15575,171,1134,97,15617,219,829,201,8042,65,217,43,2239, 
2380,3313,469,29889,6909,8591,1261,66371,6061,8052,936,44913,1456,3873,665,23585, 
905,357,35,3017,2988,1962,224,13181,4516,3499,474,17589,4801,4161,210,25542, 
39,120,49,16190,31,118,17,10315,17,150,49,3645,9,44,0,1637, 
66,176,43,17315,36,209,0,14120,0,53,33,5614,0,58,35,1979, 
492,931,97,28069,665,2060,84,44899,442,1352,148,25380,200,708,20,14347, 
173,135,0,2838,406,323,32,8132,514,407,0,7154,273,562,0,11176, 
0,0,0,8161,0,37,0,4562,4,0,0,1380,0,0,0,584, 
0,83,0,8151,0,4,0,6106,0,13,0,2282,0,0,25,487, 
22,126,20,11784,39,151,0,16073,56,171,14,7716,75,56,0,6260, 
19,32,0,1402,10,14,0,3611,0,0,0,2578,38,5,0,3317
***** 
