2010 Elderly by employment, education, poverty, and gender, age 65+, Vermont, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
37,0,0,371,0,0,21,347,6,0,0,112,0,14,14,116, 
14,36,0,493,49,7,0,616,0,97,9,462,0,0,0,148, 
200,299,30,1585,867,668,54,3343,363,592,98,1993,448,555,123,1951, 
139,150,4,80,483,214,18,509,548,289,0,465,1818,647,82,2366, 
0,6,0,186,0,0,0,329,15,0,0,42,0,0,0,89, 
24,0,0,585,17,27,0,399,0,0,0,199,0,10,4,158, 
46,156,34,1328,54,220,32,2318,6,245,0,1262,67,225,46,1320, 
0,20,0,164,31,0,0,225,34,49,0,219,161,180,0,1111, 
0,0,0,169,0,0,0,7,0,0,0,0,0,0,0,68, 
0,0,0,296,0,0,0,368,0,0,0,40,0,0,0,35, 
0,9,0,456,56,52,10,438,25,57,0,446,60,9,0,704, 
4,0,0,84,0,0,0,110,10,0,0,164,5,0,0,520, 
5,6,0,679,0,133,0,369,0,16,28,301,0,56,0,254, 
0,102,7,526,12,96,0,853,0,36,0,529,9,0,0,275, 
150,98,0,1631,323,1015,82,4410,405,807,0,2694,290,754,42,2469, 
34,0,0,69,318,212,0,876,264,214,7,1115,799,615,0,2069, 
0,0,0,503,0,0,0,550,22,0,0,307,0,0,0,181, 
0,0,0,785,0,11,0,1536,0,32,0,447,0,96,0,221, 
17,35,0,1429,43,145,0,3912,113,117,0,1473,68,138,0,1887, 
0,0,0,205,13,0,0,678,33,6,0,284,9,104,8,856, 
0,0,0,231,0,0,0,281,0,0,0,77,0,0,0,34, 
0,0,0,454,0,0,0,395,0,0,0,241,0,0,0,106, 
0,0,0,751,23,17,0,1365,0,0,0,827,0,7,24,667, 
0,0,0,112,4,15,0,348,0,0,0,161,0,0,0,197

***** 
