2010 Elderly by employment, education, poverty, and gender, age 65+, South Carolina, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
43,166,162,5848,0,47,48,3127,15,190,58,1314,25,115,51,648, 
175,288,81,7383,306,276,83,4326,12,194,124,2026,77,118,29,1122, 
2533,1858,394,16119,3081,2685,495,24827,2167,2687,483,18602,1559,2049,401,12729, 
1136,199,27,986,2940,918,201,4369,3561,1134,345,7541,7346,4173,248,16508, 
0,74,33,3179,0,28,0,1456,0,34,19,729,0,19,0,300, 
0,21,23,4918,10,123,0,2045,38,19,8,946,0,0,18,833, 
429,556,42,11510,466,970,153,12678,211,593,34,9681,366,523,51,8998, 
230,170,14,792,199,156,17,1916,387,364,0,2783,724,839,12,8834, 
0,0,0,1313,0,0,0,405,0,0,0,122,0,0,0,79, 
27,0,0,1701,0,0,0,592,0,0,0,160,0,0,0,145, 
49,4,0,3306,30,108,14,3114,25,0,0,1911,0,50,15,2116, 
22,13,0,276,65,13,0,377,21,88,0,745,133,63,0,2000, 
0,338,103,9378,71,218,113,6961,16,122,123,3492,13,148,30,878, 
163,287,71,9172,43,313,56,8345,159,377,139,3039,57,186,23,1083, 
1437,1943,303,16610,3270,4345,604,36146,2694,3843,687,21998,984,1873,235,12231, 
268,160,17,1989,1543,911,65,7856,2391,1464,241,9554,2181,2050,57,13200, 
0,84,0,9207,0,22,5,5448,0,0,36,1670,0,23,0,827, 
39,131,0,7944,17,134,18,6420,0,107,39,2702,0,14,41,704, 
312,424,10,14119,598,1064,92,22140,224,488,141,12240,131,321,21,7734, 
73,40,0,1551,113,42,0,3639,130,166,0,3716,351,149,0,4829, 
0,0,0,4143,0,0,0,1830,0,0,0,827,0,0,0,526, 
0,16,0,3466,0,12,0,2743,0,31,16,842,0,0,0,495, 
0,40,0,5671,62,106,0,7505,16,116,1,3547,24,32,0,3299, 
0,23,0,705,15,32,0,1754,12,0,0,1109,9,31,0,1107
***** 
