2010 Full-time, year-round workers, age 16+, West Virginia, wgtd 2008-12 ACS, SSDAN/U-Mich
4
RaceEth,Gender,AgeWork,Earn
7,2,6,6
NHWhite, Black, Asian, Hispanic, AmIndian, NHOther, NHMulti
Male,Female
16-24,25-34,35-44,45-54,55-64,65+
<25K,25-34K,35-49K,50-69K,70-99K,100K+
10362,3201,2803,1514,667,251,16134,13581,14212,9626,5903,2090,11873,12432,15537,16463,10747,5648,11816,13058,15561,16661,11961,8933,8117,7547,10543,13099,7651,6946,2578,1528,1198,1063,873,1542, 
10182,2300,1045,331,0,0,18000,10450,9143,3751,892,521,20380,11160,11941,6933,2744,1315,23017,12800,12504,8800,3312,1880,14476,8581,8815,5363,2516,1211,3395,1322,1030,508,398,118, 
621,203,33,0,72,39,722,362,149,229,11,0,833,357,375,649,202,10,593,428,465,205,252,43,250,201,337,263,138,38,60,2,0,0,0,7, 
758,127,39,0,0,0,677,212,161,93,21,0,597,217,434,260,29,34,686,231,433,157,362,90,579,295,191,56,95,83,120,50,8,16,0,0, 
56,0,0,18,0,0,150,46,252,261,69,39,168,38,47,167,68,134,76,72,82,153,163,149,3,0,84,54,13,184,9,0,0,10,12,51, 
0,46,0,0,0,0,194,63,45,61,37,0,78,72,167,81,21,107,153,36,18,17,204,55,76,9,81,19,49,13,0,0,0,0,0,19, 
265,104,0,0,0,0,200,228,124,94,0,0,326,106,220,176,153,65,358,57,90,11,82,124,9,22,51,56,123,137,0,26,0,0,0,0, 
95,42,70,0,0,0,257,123,36,37,38,0,269,83,31,0,5,126,147,69,55,0,44,0,0,10,32,81,0,0,65,0,0,0,0,0, 
0,0,4,0,0,0,48,56,8,35,0,0,63,0,0,23,79,0,16,10,4,47,36,17,11,66,28,0,18,0,0,0,0,19,0,0, 
0,0,0,0,0,0,30,65,0,0,0,0,0,0,0,10,0,0,35,22,0,7,2,0,9,0,0,0,0,0,0,10,0,0,0,0, 
0,0,0,0,0,0,17,0,0,0,0,10,0,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
239,115,0,17,0,0,190,91,135,100,40,20,79,259,221,177,115,0,75,149,116,101,52,93,68,56,106,39,78,0,20,0,27,0,6,14, 
335,0,26,0,0,0,353,101,64,70,30,0,132,131,56,21,0,0,224,63,47,109,6,0,112,49,13,58,54,47,21,0,0,0,0,0
*****
