2010 Elderly by employment, education, poverty, and gender, age 65+, New Jersey, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF140,132,128,5491,122,90,115,4073,24,88,53,2003,43,127,110,1551, 
268,200,116,4873,252,220,43,4012,155,137,94,1913,216,148,46,1551, 
3762,2402,896,19527,5109,4340,1409,34582,3120,3244,1198,17363,3664,2866,1051,16264, 
3603,791,247,4681,9945,3574,994,13660,8658,3231,955,11962,25693,8894,1981,30242, 
11,20,32,4144,43,32,50,2686,11,29,0,1263,27,41,18,1239, 
34,103,70,4635,30,46,82,3669,0,48,32,1372,42,12,40,1100, 
818,1203,247,20037,747,1770,279,28505,377,894,220,13758,486,1221,232,15470, 
579,356,80,4197,1344,939,85,8851,1212,955,135,5972,3053,2521,159,18589, 
27,19,0,1641,0,0,0,1330,0,19,0,346,11,0,0,497, 
0,18,0,2214,0,11,0,1479,0,16,0,718,0,0,0,339, 
82,113,17,8187,72,249,0,10734,53,22,0,4055,16,68,11,4703, 
85,25,0,1856,80,145,0,3511,53,89,0,1733,376,467,12,5171, 
67,298,188,10451,43,329,172,9503,38,155,137,3321,36,65,89,2689, 
230,334,86,7940,96,504,311,8480,70,265,140,3590,122,130,64,2283, 
2064,2703,562,26643,5518,7934,1614,58967,3946,4111,943,23327,1775,2491,743,17234, 
1302,813,217,7389,8591,5143,689,24152,7180,3530,594,14945,10993,6157,869,29191, 
0,39,27,8407,11,159,85,8941,0,55,5,2647,0,0,0,1703, 
20,102,27,9673,13,165,30,11407,10,105,82,3088,0,24,0,1708, 
301,846,204,27894,787,2508,309,58727,457,1125,141,17823,184,573,38,12424, 
127,192,0,6995,855,1020,91,17703,707,620,33,8470,815,814,26,14097, 
0,0,21,4579,0,12,15,4373,0,17,35,1283,0,0,0,904, 
0,0,0,7164,0,38,0,7709,0,0,0,1301,0,0,0,666, 
31,140,25,16955,53,250,12,26809,43,50,0,6426,18,73,0,5078, 
37,39,39,6056,111,145,0,8964,53,116,0,2245,126,76,0,3948
***** 
