2010 Elderly by employment, education, poverty, and gender, age 65+, Montana, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
10,53,0,491,73,8,0,675,43,9,15,483,17,75,0,364, 
8,72,5,581,43,29,0,801,35,70,0,918,24,32,0,542, 
361,190,5,1768,1114,787,125,6797,626,743,118,3971,679,715,114,4382, 
305,71,6,220,659,175,9,1122,494,365,26,1846,2082,893,5,3410, 
7,64,0,393,48,0,0,474,7,0,0,260,0,0,0,156, 
0,0,0,597,12,41,0,1016,19,0,0,358,21,31,0,290, 
118,97,10,1809,361,347,39,4890,97,306,105,2050,102,240,0,2348, 
266,87,0,397,236,108,0,643,137,74,0,596,259,127,0,1336, 
0,0,0,107,0,6,0,203,0,0,0,30,0,0,0,132, 
0,0,0,356,0,0,58,268,0,0,0,123,0,0,0,14, 
18,0,0,1035,0,23,0,1334,0,3,0,854,20,0,0,745, 
0,0,0,92,0,4,0,235,0,0,0,101,0,4,0,384, 
0,9,0,605,0,93,87,1283,48,31,4,819,9,58,0,378, 
0,63,0,600,17,146,0,1631,89,73,5,1022,0,214,11,307, 
136,227,103,1806,747,1433,53,7528,746,1149,69,5801,429,853,30,3102, 
44,11,0,190,301,245,4,1183,602,473,0,2495,674,382,0,2080, 
0,0,0,617,0,0,0,1234,0,44,0,600,0,0,0,151, 
0,14,0,952,3,27,0,1634,0,48,0,1051,14,0,0,170, 
0,216,0,1827,225,335,0,5643,90,294,3,3919,13,140,24,1907, 
53,8,0,236,35,97,0,865,9,119,0,760,25,113,0,935, 
0,0,28,304,0,0,0,426,0,0,0,336,0,18,0,2, 
0,7,0,549,0,0,0,854,0,0,0,647,0,0,0,70, 
9,37,0,764,0,0,0,2837,0,16,0,1504,0,0,0,1197, 
0,11,0,159,0,0,0,274,0,0,0,285,0,6,0,307
***** 
