2010 Elderly by employment, education, poverty, and gender, age 65+, Colorado, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
31,23,86,2138,92,0,178,2173,114,115,228,1711,111,127,66,1559, 
13,31,93,2109,102,115,28,2907,103,120,47,1731,145,142,57,1277, 
1175,594,284,6260,2808,2427,366,15672,2930,2175,727,15911,1992,2797,812,14754, 
715,48,35,658,2817,888,156,4005,4139,1726,314,7284,11372,5493,479,19267, 
0,0,0,1500,19,49,0,1123,0,67,22,660,19,12,0,566, 
15,19,0,2026,0,38,0,2185,5,0,59,1435,9,18,6,1145, 
239,273,54,6114,383,736,69,11601,221,618,73,9426,271,774,50,11319, 
87,51,30,502,264,295,0,1887,357,226,12,2909,1014,1113,45,9423, 
0,0,0,550,0,0,0,610,0,0,0,259,0,0,0,391, 
17,0,6,623,0,4,0,890,0,0,0,420,0,0,0,198, 
31,63,0,2710,48,30,0,3364,13,51,0,2591,0,37,0,3388, 
33,0,0,253,39,41,0,950,47,17,0,986,94,82,0,2891, 
101,108,34,3218,20,268,33,4263,65,226,58,2848,37,152,120,1776, 
29,159,36,2816,127,710,41,4033,108,373,37,3097,37,124,54,1756, 
998,912,41,8990,2381,3213,356,23123,2892,3845,501,20181,1515,3179,449,14119, 
122,167,30,1088,1818,1307,89,6874,2999,1713,216,10000,3997,3377,303,16535, 
0,24,22,3044,0,86,17,3869,5,16,12,2040,23,28,21,893, 
0,113,0,3868,2,105,14,4763,0,22,6,3025,0,108,0,974, 
133,208,69,8183,276,642,43,18467,199,862,49,14257,232,451,15,9091, 
20,14,12,1369,194,123,41,4696,227,141,14,4290,121,612,32,5771, 
0,0,0,1552,0,0,5,1929,0,27,0,1145,0,0,0,460, 
14,0,0,1909,0,0,0,2857,0,0,0,1277,0,18,0,511, 
16,10,0,4218,40,70,0,8686,67,4,0,5188,0,40,0,3163, 
0,11,0,816,19,0,0,2298,27,50,0,1805,37,0,0,1674
***** 
