2010 Elderly by employment, education, poverty, and gender, age 65+, Kentucky, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
22,9,26,7446,10,76,23,3008,0,6,41,1597,45,58,38,755, 
240,109,20,8156,136,145,62,4314,96,27,26,1651,0,112,36,924, 
2380,2019,299,18673,3878,3006,563,27404,1391,2023,306,13951,1104,1221,249,7611, 
911,248,70,1349,2492,939,35,3976,3077,1270,91,4666,5655,2083,190,7554, 
8,17,53,4161,0,13,13,1280,0,25,0,506,0,15,20,315, 
59,62,22,6099,0,40,0,2398,2,16,34,834,0,28,27,502, 
732,573,30,14300,554,751,93,13318,294,383,47,7297,214,578,0,5528, 
153,0,0,954,355,309,17,1869,407,297,16,2151,853,522,15,4438, 
0,28,0,1503,0,0,15,312,0,0,0,175,0,5,0,118, 
27,16,0,1714,0,58,0,532,0,0,0,284,0,0,0,147, 
0,12,0,4395,61,27,0,3020,14,30,0,1860,35,38,0,1573, 
21,15,0,385,63,36,0,570,25,8,0,661,79,37,9,979, 
54,228,28,10937,26,116,12,5806,0,82,27,2578,0,50,15,710, 
173,323,39,10266,150,461,66,8237,67,147,79,3337,20,11,29,593, 
1209,2052,217,17596,2943,5529,401,36963,2059,2922,121,17589,792,1196,102,7717, 
258,217,0,1660,1344,953,94,5953,1761,1224,149,5434,1525,1437,17,7078, 
0,69,15,9121,37,8,0,4976,0,120,0,1737,12,0,0,539, 
32,44,1,9443,14,246,17,6803,33,130,20,2171,0,33,0,712, 
130,577,50,14935,402,945,50,21586,279,495,44,9139,132,452,0,5197, 
26,24,0,1340,207,144,0,2853,150,143,21,2236,129,112,0,2752, 
0,20,0,4807,0,0,0,2278,0,0,0,511,0,0,0,183, 
19,29,0,4307,0,0,5,2746,0,0,0,806,0,0,0,255, 
0,73,0,7710,105,55,0,6760,13,152,31,2964,0,0,0,2282, 
0,43,0,1076,0,0,0,1603,21,38,0,702,0,2,0,873
*****
