2010 Elderly by employment, education, poverty, and gender, age 65+, New York, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
387,720,384,20281,351,555,310,13071,144,261,217,5854,180,376,293,5952, 
803,562,317,16802,610,729,285,13204,233,247,157,5109,330,567,347,4629, 
8307,4147,946,51916,11830,9613,2473,83235,6778,6947,2257,47200,7299,6547,1877,36937, 
5329,1255,336,10529,13354,4189,912,25038,16470,5450,1110,23231,43062,16830,2009,55088, 
72,48,60,13630,15,117,82,8266,7,19,12,3069,4,16,0,4484, 
74,194,102,13931,106,261,33,10523,39,89,68,3654,17,128,45,3398, 
1330,1459,190,45459,1478,3129,383,61411,718,2090,269,32119,1354,2339,341,30720, 
1121,409,104,7632,2124,1146,139,14270,1882,1257,118,10783,7449,5983,479,33400, 
0,5,0,4588,0,0,0,3130,0,0,26,969,0,0,20,1164, 
0,19,0,5860,27,30,29,3875,0,5,0,1423,73,0,0,1594, 
156,222,64,17050,354,300,35,22509,94,259,31,10238,98,262,21,10736, 
100,123,0,3496,319,241,0,5472,237,158,22,3035,704,931,27,10932, 
282,653,388,39183,213,944,211,25179,163,371,192,11251,80,503,293,8299, 
296,1038,252,24304,357,1380,192,23400,303,887,381,9234,338,666,146,5318, 
5851,5109,616,62971,13310,16053,1682,125480,7779,10107,1197,62881,5824,7145,1429,43174, 
2445,1419,202,12919,11109,5889,844,36791,12769,6370,775,28455,23349,13403,1103,61007, 
0,179,9,32032,18,201,59,21605,0,170,127,7633,55,181,64,6372, 
40,203,68,24337,117,600,24,28835,25,159,8,9382,32,159,0,4612, 
466,1267,172,60113,1286,4339,241,110470,781,2685,229,41979,633,2127,162,31842, 
310,268,76,12338,1498,1361,50,27702,1379,934,164,13194,2045,2381,96,28862, 
0,0,0,15293,16,56,0,11248,0,0,19,3069,0,0,0,2614, 
13,49,0,15477,0,15,5,16875,0,0,0,4281,38,19,19,2524, 
98,156,32,32075,102,615,11,50809,167,219,70,15117,70,253,16,13693, 
4,160,15,8482,101,134,15,14087,155,97,0,5325,238,336,0,8828
*****
