2010 Elderly by employment, education, poverty, and gender, age 65+, Alaska, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
0,0,0,131,59,0,0,205,92,0,0,199,0,0,0,117, 
5,0,0,176,0,40,14,360,0,0,11,209,0,0,0,41, 
166,51,5,1097,457,273,57,1445,625,79,19,2268,286,97,10,1303, 
118,25,7,115,492,90,29,869,909,217,45,1502,1408,461,0,1901, 
0,0,0,77,0,0,0,42,0,0,0,27,0,0,0,0, 
0,0,0,137,0,0,0,51,0,3,0,121,0,7,8,36, 
35,105,24,1011,6,97,6,840,139,53,0,768,9,0,0,458, 
0,26,0,247,102,18,0,634,117,0,0,589,32,202,15,577, 
0,0,0,53,0,0,0,0,0,0,0,27,0,0,0,0, 
0,0,0,126,0,0,0,100,0,0,0,0,0,0,0,0, 
0,0,0,383,0,0,0,277,0,21,0,137,0,0,0,68, 
0,0,0,47,0,0,0,142,0,0,0,33,0,34,0,79, 
0,0,0,147,0,0,0,254,0,20,0,279,57,0,0,91, 
0,0,0,310,0,0,30,284,0,9,0,204,0,19,0,115, 
42,343,0,1315,260,100,40,1686,435,481,33,2359,250,302,0,1381, 
31,90,0,251,255,183,0,806,401,287,0,1393,400,342,0,1279, 
0,0,0,149,0,0,0,176,0,0,0,128,0,15,0,58, 
0,5,0,175,0,0,4,350,0,0,0,265,0,0,0,123, 
0,3,0,1361,20,100,0,1258,4,132,0,925,25,17,0,511, 
34,0,0,284,0,0,0,493,76,0,0,394,33,41,0,358, 
0,0,0,51,0,0,0,16,0,0,0,147,0,0,0,59, 
0,7,0,81,0,0,0,25,0,0,0,55,0,0,0,24, 
0,0,0,380,0,0,0,472,0,0,0,316,0,16,0,200, 
0,0,0,169,0,0,0,243,0,30,0,240,0,0,0,39
***** 
