2010 Elderly by employment, education, poverty, and gender, age 65+, Oregon, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF
85,18,97,2272,80,48,76,2115,19,151,162,1977,69,128,0,1249, 
212,223,18,1682,146,118,153,2364,50,148,33,3260,75,172,73,1158, 
862,629,213,6222,1483,1581,643,17706,2561,2427,578,20957,2070,2343,589,13587, 
226,175,0,836,1500,741,162,3893,3654,1319,140,8256,6218,3235,317,15362, 
0,0,0,1254,0,1,17,978,0,43,28,714,12,0,0,562, 
16,64,0,2195,23,17,18,2308,27,24,0,1551,21,0,0,920, 
181,397,60,7197,359,613,117,13668,219,618,50,10435,342,448,55,9660, 
60,81,0,828,199,146,0,2500,294,270,0,2903,378,545,3,7416, 
0,0,0,510,0,0,0,521,0,22,0,253,0,0,0,88, 
0,64,0,1030,0,0,0,785,10,0,0,586,0,15,0,600, 
19,68,28,3579,19,45,0,4936,41,47,0,3119,20,16,2,3714, 
47,0,0,411,41,3,0,1052,48,0,0,1189,25,42,0,2393, 
20,66,0,3003,36,100,27,3950,13,162,86,3842,71,233,97,1257, 
4,62,3,2487,50,259,71,5187,141,302,160,4251,35,79,35,1234, 
440,596,75,7253,1800,3302,233,24518,2653,3359,641,25807,1362,2295,274,12887, 
123,60,0,872,858,738,64,6135,1955,1464,182,9102,2148,1755,89,11981, 
0,5,22,2089,13,78,38,3144,0,9,12,1882,0,14,0,947, 
0,38,0,3297,13,123,0,5172,37,28,0,3460,52,19,0,878, 
33,223,0,8353,255,699,86,21882,188,631,76,15382,47,309,11,7458, 
0,0,0,837,93,147,0,3631,212,97,0,4027,153,253,0,4752, 
0,0,0,1407,0,0,20,2477,0,0,0,880,0,0,0,378, 
0,0,0,2234,0,15,0,4627,0,23,0,2051,0,0,0,782, 
105,24,0,4026,27,100,0,11476,0,56,14,6344,13,0,0,3836, 
0,0,0,625,0,26,0,1496,0,0,0,1893,0,30,0,1
***** 
