2010 Elderly by employment, education, poverty, and gender, age 65+, Nebraska, wgtd 2008-12 ACS, SSDAN/U-Mich
5
Gender,AgeEldr,PovLevel,Educ,Emp2
2,3,4,4,4
Male,Female
65-74,75-84,85+
Poverty,NearPoor,Middle,Comf
LTHS,HSGrad,SomeColl,CollGrad
EmpFull,EmpPart,Unempd,NILF10,0,0,642,10,7,66,729,20,7,0,249,0,29,0,243, 
59,45,34,550,153,34,121,1807,81,91,3,958,19,11,0,293, 
1138,310,22,2423,2860,1784,84,8163,1821,1456,104,6000,1208,884,121,3443, 
210,74,0,256,2257,550,83,2446,2545,842,36,2501,3195,1347,106,3449, 
5,0,0,739,4,15,11,969,0,0,0,195,5,0,0,187, 
0,20,0,1168,13,73,46,1966,9,12,0,582,0,0,5,246, 
155,301,53,3585,666,555,9,7862,208,307,50,3695,147,330,0,2620, 
179,6,0,486,388,186,0,1655,318,38,0,1055,428,279,11,1703, 
0,0,0,378,0,0,0,467,0,0,0,86,0,0,0,21, 
0,0,0,509,0,0,0,677,7,0,0,319,0,0,0,191, 
4,53,0,1466,75,17,0,2796,76,98,0,921,0,34,0,1043, 
0,0,0,161,0,32,0,671,4,36,0,233,28,37,0,705, 
11,185,0,815,4,143,0,1612,22,44,4,1094,0,28,16,189, 
11,43,40,1188,65,226,0,2398,24,192,3,1124,4,19,0,182, 
370,476,36,2585,1575,3051,17,12464,1546,2096,90,8219,630,1019,81,3754, 
56,151,0,382,1290,884,0,2871,1391,787,0,3067,1580,629,8,3510, 
28,0,0,1318,0,15,0,2804,0,11,0,1194,0,0,0,151, 
4,98,0,1706,0,78,46,4295,7,7,0,1844,0,13,0,442, 
96,176,73,3148,302,993,29,11600,87,519,11,6306,6,191,0,2575, 
17,0,0,275,133,118,0,2050,56,232,0,1753,70,184,0,1654, 
0,5,0,1191,0,4,0,1442,0,0,0,560,0,0,0,207, 
0,7,0,1068,0,9,0,2310,0,0,0,823,0,0,0,212, 
0,6,0,1903,0,5,0,4863,25,105,0,2900,0,7,0,1187, 
0,0,0,218,0,27,0,547,54,0,0,507,0,39,0,535
***** 
